test_image,train_image,hamming,test_label,train_label,same_label,test_user,train_user,mad
data/processed/test/stop/decf6839-8895-4571-a57f-865f42073909.jpg,data/processed/train/stop_inverted/ab4a4b4f-99a7-4f39-8bc7-cbb9789d8ee0.jpg,3,stop,stop_inverted,False,d6c7d4a4fec5,8d78410ceaed,57.310546875
data/processed/test/stop/decf6839-8895-4571-a57f-865f42073909.jpg,data/processed/train/stop_inverted/88e3c676-2acd-403f-9342-64fe4d021511.jpg,3,stop,stop_inverted,False,d6c7d4a4fec5,f47f59942ddb,72.1904296875
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop/97037df1-2e3b-4763-92c2-c681813967ee.jpg,3,stop,stop,True,cee5261f50cd,6755d688e7c5,28.490234375
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop_inverted/6c1a2888-9816-4fa0-8c29-29abd6474de8.jpg,3,stop,stop_inverted,False,cee5261f50cd,5b0b7fdcb8c0,23.6435546875
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop_inverted/9c640569-f1d0-489b-bcf8-0ef052138457.jpg,3,stop,stop_inverted,False,cee5261f50cd,0bd019376671,16.421875
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop_inverted/43326185-acc2-42c5-ac03-e82e82256f72.jpg,3,stop,stop_inverted,False,cee5261f50cd,46dc4dc9ab92,29.880859375
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop/55b1fe82-decb-4b58-81fd-54edf801d3c8.jpg,3,stop,stop,True,cee5261f50cd,c663fe914e7f,24.279296875
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop/54a052c2-0a5e-4a19-be8d-240bdaeaf893.jpg,3,stop,stop,True,cee5261f50cd,4dc2a3e29cfc,38.6982421875
data/processed/test/stop/df205f76-aee6-42a6-9fc8-ad9fd59e3c47.jpg,data/processed/train/stop_inverted/6e493932-3a35-4411-a023-275b735fec7c.jpg,3,stop,stop_inverted,False,cee5261f50cd,cc422c6691df,31.3662109375
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/four/c44c615d-52df-44bf-b3c6-5d9589145fd7.jpg,3,stop,four,False,cc8c7c2e77da,e1923c17e735,67.083984375
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/palm/8b6d2b2d-4662-47f3-902d-0bf15bf8dad2.jpg,3,stop,palm,False,cc8c7c2e77da,b39472bbe57b,38.201171875
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/stop/58f863c1-4bda-4e68-a533-d9f510dbabfc.jpg,3,stop,stop,True,cc8c7c2e77da,e62ffdc11dee,56.5400390625
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/stop/7dd1c40c-acf3-400c-8353-735f49c4e789.jpg,3,stop,stop,True,cc8c7c2e77da,ff9aadadbf0e,22.58984375
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/stop/c285b21b-139f-4947-bd50-aff413148a53.jpg,3,stop,stop,True,cc8c7c2e77da,a1201519eaf1,53.796875
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/three/62e2d844-ab9f-4525-81d4-0bec1fb18480.jpg,3,stop,three,False,cc8c7c2e77da,5b0b7fdcb8c0,33.19921875
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/three/bcededed-110a-467a-9d7b-a79f1e55779f.jpg,3,stop,three,False,cc8c7c2e77da,33bbd5a521a7,57.1650390625
data/processed/test/stop/e03dda3d-17a6-45ff-8587-4e580f3bcc8c.jpg,data/processed/train/three/e7bc3a98-0b63-404a-9c71-17140a7aade7.jpg,3,stop,three,False,cc8c7c2e77da,542595a63a5a,37.6826171875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/one/dc4c1d18-cb34-4803-af91-c4ad2c88eb82.jpg,3,stop,one,False,5c9646a06b5b,1d2f0a0cb930,36.2685546875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/01c79a61-545e-4be3-b593-4088693ee227.jpg,3,stop,stop,True,5c9646a06b5b,a7196c055201,41.8046875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/08b2a23e-55a7-402c-adc3-f41aec5d2596.jpg,3,stop,stop,True,5c9646a06b5b,961fafe0c3ec,67.9931640625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/0f36590b-7204-4ab2-a94a-8439fd7b51ea.jpg,3,stop,stop,True,5c9646a06b5b,81af034c95d4,27.8173828125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/1ad5386d-017c-4444-a0b4-9b0e04e00efc.jpg,3,stop,stop,True,5c9646a06b5b,25778395f801,12.27734375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/3249bdf7-563b-4795-b8af-c9331c126295.jpg,3,stop,stop,True,5c9646a06b5b,255bbf0bc1b8,43.5869140625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/43cc9de9-f397-4672-8d9a-d48de62664db.jpg,3,stop,stop,True,5c9646a06b5b,b22dca921d43,19.4619140625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/8128c435-0107-4c80-b5b0-c01f47813616.jpg,3,stop,stop,True,5c9646a06b5b,25778395f801,12.373046875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/86cc8c27-9fbb-44b2-b27a-c6ec288d8d9e.jpg,3,stop,stop,True,5c9646a06b5b,38580d6359a0,64.2822265625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/8c52168b-f073-4ec4-8316-4ecc76df1ce0.jpg,3,stop,stop,True,5c9646a06b5b,ae3b6edd4222,15.251953125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/aba0de64-3772-46ea-8c23-ccb4231432a4.jpg,3,stop,stop,True,5c9646a06b5b,38580d6359a0,28.58984375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/0cac24eb-39e3-4a27-9611-6270c63c145a.jpg,3,stop,stop_inverted,False,5c9646a06b5b,e8cb1a611717,26.076171875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/68598f06-5b7a-45c5-9091-ad381b991c25.jpg,3,stop,stop_inverted,False,5c9646a06b5b,a65e40886d3e,29.5576171875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/a2c8e025-a290-4613-8b16-2cb04aec6039.jpg,3,stop,stop_inverted,False,5c9646a06b5b,f89c07b35f49,54.1357421875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/df284de3-7091-4922-bc97-bb3dd6f276b7.jpg,3,stop,stop_inverted,False,5c9646a06b5b,ea8c6cd73daa,44.8212890625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/edc1f691-2dd4-4ad1-bf7c-2a5c4a10c116.jpg,3,stop,stop_inverted,False,5c9646a06b5b,60867e021afa,30.2197265625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up/3184e4d1-9e6f-4659-9655-85a94d342692.jpg,3,stop,two_up,False,5c9646a06b5b,25778395f801,29.81640625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up/7fb715f9-73fc-4fca-95c9-eced02534273.jpg,3,stop,two_up,False,5c9646a06b5b,38580d6359a0,29.369140625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up/8950ca7f-f6ad-4d91-a615-f4bffce81d5d.jpg,3,stop,two_up,False,5c9646a06b5b,56932c99970f,30.6064453125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/be782032-2eba-40fd-a1d2-b14dbd29cbb6.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,31baf60c9aa5,38.90625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/ceeb396c-03c7-4308-a0ee-6b1f367ad0d1.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,8d8020d5e5d3,20.6484375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/6e493932-3a35-4411-a023-275b735fec7c.jpg,3,stop,stop_inverted,False,5c9646a06b5b,cc422c6691df,58.6669921875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/2e52945f-21fb-4f6f-b53a-4f08ee67417f.jpg,3,stop,stop,True,5c9646a06b5b,c663fe914e7f,75.4052734375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/5df3f5cc-687d-4ebe-a217-c7474d172a1d.jpg,3,stop,stop,True,5c9646a06b5b,ea8c6cd73daa,42.021484375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/e619ce28-fc00-40e3-89cb-f01a3c75e893.jpg,3,stop,stop,True,5c9646a06b5b,5b0b7fdcb8c0,40.3701171875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/25c01c57-f8da-41e9-863a-5620a0af7e26.jpg,3,stop,stop_inverted,False,5c9646a06b5b,913e5bb17390,22.04296875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/6c1a2888-9816-4fa0-8c29-29abd6474de8.jpg,3,stop,stop_inverted,False,5c9646a06b5b,5b0b7fdcb8c0,58.6865234375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/9e7c4080-5343-4b63-9a0c-20a2d34629c7.jpg,3,stop,stop_inverted,False,5c9646a06b5b,89af341ac46c,22.3916015625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/7c35547f-a1da-46df-b8ba-147f5b7cb0f3.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,61d93112586d,26.7841796875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/94c173a1-17d3-44cb-8c14-58b67237b007.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,1d2f0a0cb930,11.83984375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/b6d6e045-b961-4c56-ba1a-3b6ce3c83d98.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,9fa70c5de999,29.927734375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/f3b291fc-cd13-4bac-b4fe-ff4882d4493f.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,3535709070ec,23.1220703125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/fa8257a6-03b0-4bb3-abdc-a3f6c8b0eaa1.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,efa90fa0604e,27.0439453125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop_inverted/43326185-acc2-42c5-ac03-e82e82256f72.jpg,3,stop,stop_inverted,False,5c9646a06b5b,46dc4dc9ab92,55.70703125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/peace/0ff2599e-73d7-4796-b766-0d2880fd2c38.jpg,3,stop,peace,False,5c9646a06b5b,255bbf0bc1b8,26.3115234375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/0778ed93-f502-484d-b4e4-835eb9fc077b.jpg,3,stop,stop,True,5c9646a06b5b,1d2f0a0cb930,31.4970703125
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/087da9ef-b680-4378-b3cd-3f6c265536b5.jpg,3,stop,stop,True,5c9646a06b5b,d8d6589b0032,15.7802734375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/0c1d923c-b823-44f0-adbd-a6a472216303.jpg,3,stop,stop,True,5c9646a06b5b,09b13d001b8e,47.4560546875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/17200c7c-91c4-4372-a55b-134c9d14025f.jpg,3,stop,stop,True,5c9646a06b5b,5aecbf002d76,63.482421875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/282b422a-e0fe-4817-9aae-38ff2fa406d7.jpg,3,stop,stop,True,5c9646a06b5b,5b0b7fdcb8c0,55.37890625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/97037df1-2e3b-4763-92c2-c681813967ee.jpg,3,stop,stop,True,5c9646a06b5b,6755d688e7c5,42.1015625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/a152978a-a9f3-4c23-a8af-229b474c0601.jpg,3,stop,stop,True,5c9646a06b5b,25778395f801,25.0107421875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/a31b6412-391e-4cca-bce3-661de4534a9e.jpg,3,stop,stop,True,5c9646a06b5b,38580d6359a0,39.2451171875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/stop/fd1c88bc-829b-4810-8d48-5bb9e4a8ee23.jpg,3,stop,stop,True,5c9646a06b5b,d8d6589b0032,25.6005859375
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up/2b255854-a093-404d-8764-a538e1efcb81.jpg,3,stop,two_up,False,5c9646a06b5b,a528ab642da8,67.23046875
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/a640906c-5263-4e24-92e2-fa7518a25be4.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,7dc8fe4ca8b6,73.6884765625
data/processed/test/stop/e28b5ab4-1216-4f19-8e21-ba1e86cc3a5f.jpg,data/processed/train/two_up_inverted/a8890cf8-9d4d-4f5f-8495-fd3cb7861ad2.jpg,3,stop,two_up_inverted,False,5c9646a06b5b,e825bfc69573,68.578125
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/ok/5aad6a5f-6323-44ec-971f-7409d34907b6.jpg,3,stop,ok,False,73e0757c50a6,192c22dcea67,56.6865234375
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/stop/a30ac989-88aa-4984-b6cc-173a8b494ea6.jpg,3,stop,stop,True,73e0757c50a6,192c22dcea67,47.1171875
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/stop/a7cf830a-b58c-404a-8e38-1a5f9bc5dd93.jpg,3,stop,stop,True,73e0757c50a6,9e85b5db453b,33.0341796875
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/stop_inverted/2c4428c7-561f-459a-9ff7-01797f30208e.jpg,3,stop,stop_inverted,False,73e0757c50a6,e3bb768f01cd,67.3818359375
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/fist/8a5e9a44-cc83-4d3c-9df2-40afd8722bd2.jpg,3,stop,fist,False,73e0757c50a6,8fe846050173,48.01171875
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/stop/515d9d07-4def-43b4-a5ac-12cba10d9029.jpg,3,stop,stop,True,73e0757c50a6,5b0b7fdcb8c0,29.837890625
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/four/70350822-de9d-4d94-ad84-7936c03c421a.jpg,3,stop,four,False,73e0757c50a6,160a1ebd042b,111.73046875
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/stop/82d261d5-7d0b-4e86-9c84-a66cf0925f36.jpg,3,stop,stop,True,73e0757c50a6,35c3a1b9d0b5,77.158203125
data/processed/test/stop/e320a71d-bf6c-47c8-a279-fc9f3be8bfc3.jpg,data/processed/train/four/144ac3f6-2afc-4a04-a44c-c490d82ee795.jpg,3,stop,four,False,73e0757c50a6,95c83cd2c348,48.2900390625
data/processed/test/stop/e36b19b7-3e4b-4e78-abbd-90652e45dc53.jpg,data/processed/train/palm/d24c35ea-37df-4494-b2b8-7495b313ab56.jpg,3,stop,palm,False,49bca3c0e310,9d779e1b9bd5,36.314453125
data/processed/test/stop/e38cbfc5-a275-4ea6-bc2c-a1fd0bae179b.jpg,data/processed/train/three/d231b8c9-fbb6-4f71-ad8b-b90970db4490.jpg,3,stop,three,False,49386f3f5d25,188d42212ce9,44.1416015625
data/processed/test/stop/e4a27634-da07-411d-af81-61f57ad46dd2.jpg,data/processed/train/stop/3644abe6-5e23-40f4-8efb-fbaedee0129e.jpg,3,stop,stop,True,f9010fc593e9,25778395f801,23.517578125
data/processed/test/stop/e62fa788-247b-4e44-bd94-21d8fc0bd559.jpg,data/processed/train/stop/fe2368aa-28ef-440f-baf6-1085f9938255.jpg,3,stop,stop,True,0134f9b4e64e,e4879966d95f,56.2978515625
data/processed/test/stop/e651be53-7728-432d-8661-e95971bb1f23.jpg,data/processed/train/fist/689d9a5c-e776-49d5-902b-615e7c63e5b8.jpg,3,stop,fist,False,dcb059a4859a,6d9881727aa5,60.6826171875
data/processed/test/stop/e651be53-7728-432d-8661-e95971bb1f23.jpg,data/processed/train/palm/79d74d2e-3946-4f15-8ac6-d454dbf34c34.jpg,3,stop,palm,False,dcb059a4859a,698176b06c3b,31.0029296875
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/stop/7515ce4d-6559-477f-9272-d88fd7a714bf.jpg,3,stop,stop,True,df16d4d37c0e,a01355849370,34.8642578125
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/stop/c4abe997-8f5c-4645-9f36-0e6449f8682a.jpg,3,stop,stop,True,df16d4d37c0e,a01355849370,33.15234375
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/four/0aa69b4a-97a1-457f-91b3-b0316e98f378.jpg,3,stop,four,False,df16d4d37c0e,35c3a1b9d0b5,30.9052734375
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/one/faca5b35-b214-4b65-8753-ba782104c028.jpg,3,stop,one,False,df16d4d37c0e,5aecbf002d76,27.873046875
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/two_up/1b71b16d-11f5-4587-adb1-953c47cc17d6.jpg,3,stop,two_up,False,df16d4d37c0e,cc422c6691df,54.625
data/processed/test/stop/e78873b1-3dfb-4537-a904-3ba8907022c9.jpg,data/processed/train/stop/ff9e4e9f-e8bb-48e6-9005-c6ce2d0aa8f5.jpg,3,stop,stop,True,df16d4d37c0e,e825bfc69573,21.712890625
data/processed/test/stop/e797800d-8258-4de8-aa48-a3158d1a95bc.jpg,data/processed/train/stop/4548d06e-ccfc-4772-a685-461c5be74cc4.jpg,3,stop,stop,True,bb062ae29069,e825bfc69573,23.244140625
data/processed/test/stop/e797800d-8258-4de8-aa48-a3158d1a95bc.jpg,data/processed/train/stop/b1aef617-ea05-46a4-914b-9ba1ed800653.jpg,3,stop,stop,True,bb062ae29069,b41c89d3e472,26.9287109375
data/processed/test/stop/e797800d-8258-4de8-aa48-a3158d1a95bc.jpg,data/processed/train/four/7a7aa432-f773-4d11-a711-bb9fa3b5c5c9.jpg,3,stop,four,False,bb062ae29069,3403a78d34ae,30.2607421875
data/processed/test/stop/e797800d-8258-4de8-aa48-a3158d1a95bc.jpg,data/processed/train/stop/c37748e0-7696-49a9-ae05-b55d9ac6204f.jpg,3,stop,stop,True,bb062ae29069,ea8c6cd73daa,64.04296875
data/processed/test/stop/e797800d-8258-4de8-aa48-a3158d1a95bc.jpg,data/processed/train/ok/be3c249b-d8f2-4077-8711-8dd5ff1181cf.jpg,3,stop,ok,False,bb062ae29069,8fe846050173,25.3701171875
data/processed/test/stop/e839660c-046e-4954-9697-4c1bdce2c1a0.jpg,data/processed/train/two_up_inverted/a51f2884-353e-4066-ae31-1050f987e308.jpg,3,stop,two_up_inverted,False,6b6b48bf2731,b22dca921d43,22.998046875
data/processed/test/stop/e839660c-046e-4954-9697-4c1bdce2c1a0.jpg,data/processed/train/stop/76e621ab-052b-4e75-9d69-3dc4fd88d5d2.jpg,3,stop,stop,True,6b6b48bf2731,49a162d9fd6e,70.7646484375
data/processed/test/stop/e8947f33-ef7f-48a7-8fb8-c06be773600a.jpg,data/processed/train/three/8096dedf-cb2d-40f5-beb3-ebbb7316d30f.jpg,3,stop,three,False,52dd23da5d53,25778395f801,48.203125
data/processed/test/stop/e8947f33-ef7f-48a7-8fb8-c06be773600a.jpg,data/processed/train/stop_inverted/99d1610a-8dd1-4646-991c-15d87ef3488a.jpg,3,stop,stop_inverted,False,52dd23da5d53,d998414cb831,41.3232421875
data/processed/test/stop/e94a7b4b-7e6e-4b2f-8a8f-7ec2be9349e4.jpg,data/processed/train/palm/2fb8b5db-aac9-4e61-80e8-3af687a3a1fe.jpg,3,stop,palm,False,686cd6efac84,bc5a52057631,21.9326171875
data/processed/test/stop/e94a7b4b-7e6e-4b2f-8a8f-7ec2be9349e4.jpg,data/processed/train/stop/bc977efe-17db-476b-9c3e-313ebc51cc68.jpg,3,stop,stop,True,686cd6efac84,913e5bb17390,26.8779296875
data/processed/test/stop/e94a7b4b-7e6e-4b2f-8a8f-7ec2be9349e4.jpg,data/processed/train/stop/c6bdfee6-91be-456a-b97d-811b12ab3f76.jpg,3,stop,stop,True,686cd6efac84,f1b26ebe6989,12.9658203125
data/processed/test/stop/e9a612e5-7a09-4559-8735-5da51891557e.jpg,data/processed/train/stop/243658dd-b270-4a5c-a31b-d498608a892d.jpg,3,stop,stop,True,cee5261f50cd,b3e5cb206f87,34.373046875
data/processed/test/stop/ea2622ae-ab58-4e14-bd30-b6fa0fd7abbe.jpg,data/processed/train/stop/d057db85-4b8f-4d3d-b211-d12ea33402a9.jpg,3,stop,stop,True,d5b4f83ae289,25778395f801,17.4931640625
data/processed/test/stop/ea2622ae-ab58-4e14-bd30-b6fa0fd7abbe.jpg,data/processed/train/stop/e24928e7-bbc3-433d-8305-2cdf5de11d4a.jpg,3,stop,stop,True,d5b4f83ae289,3a0f7491d6e9,43.453125
data/processed/test/stop/ea2622ae-ab58-4e14-bd30-b6fa0fd7abbe.jpg,data/processed/train/stop_inverted/b5eeb45e-f7c8-4c62-83cd-07e301284c92.jpg,3,stop,stop_inverted,False,d5b4f83ae289,38580d6359a0,52.736328125
data/processed/test/stop/ea2622ae-ab58-4e14-bd30-b6fa0fd7abbe.jpg,data/processed/train/three2/4f6dd9df-8725-4c42-9773-dbcc7aa30c7d.jpg,3,stop,three2,False,d5b4f83ae289,e1a36bef0c52,16.5908203125
data/processed/test/stop/ea353423-a8fe-4625-9abc-d0f9c0831e55.jpg,data/processed/train/two_up_inverted/63ddead6-77e8-4f49-9733-3ff330196a38.jpg,3,stop,two_up_inverted,False,38026aa2c955,56a48a402711,45.9130859375
data/processed/test/stop/ea47147b-1fa3-4769-894f-4c08608c4359.jpg,data/processed/train/two_up/62033658-418d-4d53-95d0-3f65055ff9ee.jpg,3,stop,two_up,False,ed8abb3a59c0,3401fca1b17e,39.8271484375
data/processed/test/stop/ea47147b-1fa3-4769-894f-4c08608c4359.jpg,data/processed/train/peace/cb39ac1a-2b23-43e6-8b9b-72bab383a44d.jpg,3,stop,peace,False,ed8abb3a59c0,65ececfa6345,55.2841796875
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/four/1cecb7ca-22d6-4a73-a0fb-b3535e3c0fc9.jpg,3,stop,four,False,2e6110441baf,a7196c055201,14.982421875
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/60e0c294-d2ce-4e40-a7da-2967e1be73e0.jpg,3,stop,stop,True,2e6110441baf,181a6baee32f,30.888671875
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/a899bdc5-c178-4cc2-a4fc-2e898c36a353.jpg,3,stop,stop,True,2e6110441baf,002bab3d417a,29.091796875
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop_inverted/d16edb07-1fd3-4da9-be3d-96d6486a7773.jpg,3,stop,stop_inverted,False,2e6110441baf,0044d840e787,24.7802734375
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/three/8746d876-1f98-4def-b1c2-9ebe0ec1c1fe.jpg,3,stop,three,False,2e6110441baf,5733605bc611,38.8828125
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/four/6676af0f-3cb0-410e-88ed-b86038889a7e.jpg,3,stop,four,False,2e6110441baf,d8d6589b0032,33.853515625
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/1ffc3602-afd5-42dc-848e-1056f05266ea.jpg,3,stop,stop,True,2e6110441baf,3914d9fb94ba,35.7421875
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/427487d0-4029-487b-b08f-9e86fac19da7.jpg,3,stop,stop,True,2e6110441baf,d8d6589b0032,21.6259765625
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/4d61c121-dce7-4da3-8cb2-8dc5a0d6d17c.jpg,3,stop,stop,True,2e6110441baf,09b13d001b8e,28.3408203125
data/processed/test/stop/eae17434-01b7-4e31-b078-d1a685cb8245.jpg,data/processed/train/stop/658db849-477e-435a-aaa5-ae94fde25a83.jpg,3,stop,stop,True,2e6110441baf,86c687140d9d,21.140625
